833,2.48,Basal
824,-5.16,Basal
820,-11.77,Basal
817,-16.99,Basal
825,-15.82,Basal
837,-8.66,Basal
843,-0.85,Basal
846,5.62,Basal
847,10.02,Basal
837,7.63,Basal
831,2.91,Basal
832,0.26,Basal
830,-2.41,Basal
831,-3.54,Basal
831,-4.13,Basal
823,-8.2,Basal
813,-15.31,Basal
807,-22.16,Basal
803,-27.61,Basal
802,-30.51,Basal
807,-28.77,Basal
808,-26.06,Basal
801,-26.69,Basal
802,-25.57,Basal
797,-26.28,Basal
790,-29.09,Basal
787,-31.2,Basal
788,-30.86,Basal
786,-30.41,Basal
788,-27.98,Basal
792,-23.41,Basal
797,-17.17,Basal
807,-7.69,Basal
816,3.02,Basal
818,10.71,Basal
814,13.29,Basal
818,16.35,Basal
820,18.64,Basal
820,19.38,Basal
827,22.48,Basal
834,26.97,Basal
839,31.2,Basal
853,39.45,Basal
856,44.65,Basal
857,46.72,Basal
855,45.27,Basal
851,40.66,Basal
844,32.75,Basal
843,25.94,Basal
843,20.58,Basal
838,13.94,Basal
838,9.15,Basal
837,5.25,Basal
830,-0.82,Basal
827,-6.12,Basal
824,-10.72,Basal
819,-15.66,Basal
813,-21.11,Basal
817,-21.84,Basal
813,-23.39,Basal
813,-23.48,Basal
816,-21.18,Basal
818,-17.92,Basal
819,-14.65,Basal
825,-9.11,Basal
829,-3.27,Basal
828,0.1,Basal
835,5.63,Basal
836,9.43,Basal
834,10.54,Basal
834,10.83,Basal
833,10.12,Basal
832,8.79,Basal
828,5.67,Basal
828,3.45,Basal
826,0.93,Basal
826,-0.71,Basal
828,-0.77,Basal
828,-0.78,Basal
832,1.17,Basal
836,4.31,Basal
837,6.63,Basal
837,7.85,Basal
839,9.3,Basal
835,7.93,Basal
833,5.79,Basal
834,4.67,Basal
831,2.33,Basal
822,-3.6,Basal
816,-10.15,Basal
814,-14.9,Basal
811,-18.82,Basal
817,-17.7,Basal
820,-14.85,Basal
817,-13.89,Basal
816,-13.23,Basal
816,-12.29,Basal
809,-14.59,Basal
808,-15.97,Basal
809,-15.76,Basal
807,-15.98,Basal
805,-16.46,Basal
808,-14.68,Basal
804,-14.91,Basal
802,-15.44,Basal
804,-14.21,Basal
805,-12.39,Basal
806,-10.27,Basal
812,-5.62,Basal
813,-1.94,Basal
813,0.49,Basal
814,2.5,Basal
815,4.18,Basal
813,4.12,Basal
813,3.93,Basal
818,6.06,Basal
813,4.78,Basal
811,2.81,Basal
806,-0.97,Basal
800,-6.25,Basal
800,-9.38,Basal
805,-8.61,Basal
805,-7.78,Basal
804,-7.43,Basal
810,-4.02,Basal
813,-0.24,Basal
818,4.6,Basal
821,8.96,Basal
817,9.48,Basal
807,4.62,Basal
798,-3.01,Basal
792,-10.67,Basal
786,-18.05,Basal
790,-20.14,Basal
795,-18.28,Basal
798,-14.94,Basal
798,-12.22,Basal
798,-10.01,Basal
794,-10.14,Basal
804,-5,Basal
823,7.64,Basal
832,19.78,Basal
838,29.66,Basal
843,37.25,Basal
836,37.28,Basal
829,32.48,Basal
829,28.15,Basal
827,23.32,Basal
823,17.4,Basal
827,14.86,Basal
831,14.6,Basal
834,15.3,Basal
837,16.61,Basal
837,16.8,Basal
826,10.97,Basal
820,3.92,Basal
813,-4.12,Basal
806,-12.48,Basal
808,-16.38,Basal
813,-15.82,Basal
812,-15.34,Basal
812,-14.43,Basal
808,-15.22,Basal
794,-21.89,Basal
784,-30.13,Basal
780,-36.16,Basal
781,-38.13,Basal
785,-35.99,Basal
797,-27.43,Basal
802,-18.48,Basal
805,-10.59,Basal
805,-5.14,Basal
803,-2.41,Basal
800,-2.02,Basal
801,-1.21,Basal
800,-1.13,Basal
794,-3.93,Basal
794,-5.56,Basal
793,-6.88,Basal
798,-5.04,Basal
806,0.19,Basal
811,5.94,Basal
813,10.35,Basal
816,14.22,Basal
820,18.07,Basal
815,17.42,Basal
809,13.44,Basal
802,6.99,Basal
796,-0.3,Basal
801,-2.54,Basal
808,-0.49,Basal
813,3.24,Basal
812,5.03,Basal
806,3.08,Basal
795,-3.59,Basal
783,-13.51,Basal
782,-19.81,Basal
779,-24.52,Basal
780,-26.1,Basal
785,-23.69,Basal
792,-17.85,Basal
789,-14.87,Basal
791,-11.42,Basal
794,-7.32,Basal
791,-5.87,Basal
789,-5.67,Basal
787,-6.29,Basal
781,-9.34,Basal
780,-11.41,Basal
781,-11.81,Basal
783,-10.64,Basal
786,-8.03,Basal
790,-4.12,Basal
792,-0.5,Basal
790,0.87,Basal
791,2.2,Basal
783,-0.89,Basal
770,-9.11,Basal
763,-17.39,Basal
759,-23.94,Basal
760,-26.72,Basal
769,-23.12,Basal
778,-15.58,Basal
783,-7.74,Basal
789,0.47,Basal
796,9.08,Basal
796,14.23,Basal
798,17.94,Basal
800,20.58,Basal
797,20.03,Basal
796,18.41,Basal
797,17.15,Basal
790,12.3,Basal
787,7.27,Basal
790,5.22,Basal
793,5.15,Basal
793,4.91,Basal
796,6.01,Basal
793,5.04,Basal
787,1.32,Basal
790,0.34,Basal
792,0.67,Basal
795,2.3,Basal
800,5.66,Basal
804,9.52,Basal
802,10.66,Basal
798,9.04,Basal
791,4.28,Basal
784,-2.31,Basal
781,-7.88,Basal
787,-8.24,Basal
794,-4.78,Basal
804,2.45,Basal
816,12.76,Basal
822,21.75,Basal
824,27.63,Basal
829,32.73,Basal
829,34.72,Basal
826,33.2,Basal
831,33.35,Basal
832,32.64,Basal
831,30.43,Basal
834,29.29,Basal
836,28.38,Basal
834,25.74,Basal
836,24.02,Basal
841,24.39,Basal
835,20.79,Basal
840,20.1,Basal
841,19.35,Basal
836,15.72,Basal
833,11.33,Basal
831,7.12,Basal
825,1.26,Basal
818,-5.91,Basal
821,-8.83,Basal
823,-9.38,Basal
824,-8.89,Basal
832,-4.38,Basal
835,0.13,Basal
833,2.04,Basal
